id,district,state,state_code,year,state_tier,population,population_density,urban_population_pct,rural_population_pct,sc_st_population_pct,working_age_population_pct,female_male_ratio,gdp_per_capita,gsdp_growth_rate,poverty_rate,unemployment_rate,average_household_income,tax_revenue_per_capita,credit_deposit_ratio,imr,mmr,u5mr,life_expectancy,hospital_beds_per_1000,doctors_per_1000,health_centres_count,immunization_coverage_pct,malnutrition_rate,health_alloc_cr,health_spent_cr,health_efficiency,literacy_rate,ger_primary,ger_secondary,ger_higher,dropout_rate_primary,dropout_rate_secondary,student_teacher_ratio,schools_per_1000,gender_parity_index,education_alloc_cr,education_spent_cr,education_efficiency,agricultural_land_pct,irrigation_coverage_pct,crop_yield_index,farmer_income_inr,msp_benefit_pct,kisan_credit_coverage,drought_frequency_index,agriculture_alloc_cr,agriculture_spent_cr,agriculture_efficiency,road_density,nh_connectivity_index,railway_density,electrification_rate,internet_penetration_pct,mobile_connectivity_pct,infrastructure_alloc_cr,infrastructure_spent_cr,infrastructure_efficiency,safe_water_access_pct,sanitation_coverage_pct,groundwater_stress_index,renewable_energy_pct,energy_consumption_per_capita,water_alloc_cr,energy_alloc_cr,health_outcome_score,education_outcome_score,agriculture_outcome_score,infrastructure_outcome_score,overall_welfare_score,citizen_satisfaction_score,health_need_index,education_need_index,infrastructure_need_index,overall_need_index,uplift_multiplier,absorption_capacity
279,Udaipur,Rajasthan,RJ,2023,B,1175110,3871,54.5,45.5,29.7,67.7,0.898,158934.0,7.3,34.6,3.9,156865.0,10642.0,76.3,42.5,124.0,59.8,66.8,2.11,1.23,74,76.5,26.4,412.24,301.91,0.732,77.8,99.3,71.5,29.3,8.1,15.5,31.0,4.78,0.929,538.4,489.93,0.91,46.9,52.0,74.1,85008.0,60.7,41.8,0.11,465.37,262.7,0.564,1.45,58.2,0.0497,89.5,67.2,76.3,736.81,489.51,0.664,70.6,67.4,0.23,28.0,955.0,236.21,281.09,95.0,47.0,48.3,65.9,66.4,2.98,52.3,51.9,33.4,45.9,1.1,0.718
280,Udaipur,Rajasthan,RJ,2024,B,1195728,11330,52.7,47.3,25.7,65.7,0.918,169245.0,7.5,34.7,4.9,156097.0,11128.0,109.8,34.6,127.0,41.8,66.9,2.24,1.17,96,80.0,26.0,449.32,336.49,0.749,75.0,100.1,81.0,32.0,4.6,11.9,31.0,4.76,0.969,583.05,433.73,0.744,45.5,62.0,81.2,90881.0,55.8,53.3,0.55,476.13,368.19,0.773,1.68,72.4,0.0606,91.7,66.4,71.0,804.0,591.95,0.736,76.7,71.6,0.44,24.6,986.0,262.17,294.05,95.0,58.4,52.8,72.7,71.8,3.48,46.8,48.9,28.3,41.3,1.1,0.75
281,Agra,Uttar Pradesh,UP,2018,C,2673818,2400,14.8,85.2,37.5,56.2,0.999,58714.0,3.6,44.3,8.3,86316.0,4776.0,66.5,56.3,208.0,68.3,65.4,0.53,0.27,49,69.7,33.7,199.74,121.49,0.608,63.1,93.8,74.5,21.2,9.8,19.9,41.0,3.15,0.92,251.71,191.68,0.762,58.9,51.4,80.3,52647.0,57.6,46.4,0.52,254.93,187.61,0.736,0.66,62.3,0.0225,64.4,6.0,35.6,347.51,226.6,0.652,43.4,37.2,0.75,4.4,492.0,120.94,134.06,23.1,23.1,43.5,19.0,26.2,1.51,71.1,62.3,78.8,70.7,0.9,0.69
282,Agra,Uttar Pradesh,UP,2019,C,2677469,1965,18.5,81.5,35.5,57.6,0.926,60079.0,9.3,39.3,6.2,89886.0,4961.0,55.8,52.1,192.0,69.7,64.3,0.71,0.21,81,68.2,30.7,225.88,194.16,0.86,67.1,94.4,68.1,28.6,8.5,15.4,42.0,2.7,0.937,283.41,232.43,0.82,63.5,55.1,71.0,56869.0,32.9,41.6,0.77,268.68,168.06,0.626,0.61,80.7,0.009,66.3,12.6,45.5,377.45,289.09,0.766,44.9,35.0,0.86,6.6,518.0,125.56,142.53,32.1,31.4,20.8,25.9,28.1,1.57,68.4,54.0,70.8,64.4,0.9,0.768
283,Agra,Uttar Pradesh,UP,2020,C,2729058,1268,14.4,85.6,25.7,64.3,0.978,64359.0,7.7,35.4,7.6,90105.0,5114.0,53.5,51.9,186.0,81.9,64.4,0.91,0.48,68,70.6,31.7,227.06,152.63,0.672,67.6,91.4,69.2,29.5,8.5,16.6,40.0,3.09,0.896,289.62,227.52,0.786,63.4,46.1,77.1,58470.0,50.3,28.0,0.47,291.99,207.46,0.71,0.61,55.8,0.016,68.3,25.4,51.7,421.77,277.25,0.657,52.5,40.3,0.63,10.8,549.0,138.74,157.48,39.2,29.4,27.0,26.3,31.1,2.11,67.2,56.7,70.1,64.7,0.9,0.706
284,Agra,Uttar Pradesh,UP,2021,C,2777255,1630,18.7,81.3,35.4,60.4,0.901,66063.0,6.6,36.1,10.0,94814.0,5516.0,55.5,47.3,175.0,66.2,64.8,0.73,0.31,81,77.2,32.6,260.14,219.66,0.844,66.0,99.2,76.2,25.6,5.8,13.4,37.0,3.55,0.922,316.53,265.5,0.839,56.2,57.5,70.3,60703.0,55.5,28.4,0.27,307.35,233.57,0.76,0.59,75.5,0.0278,69.8,23.4,54.8,451.23,244.83,0.543,50.9,46.7,0.43,13.7,554.0,152.46,158.51,48.6,34.8,36.2,30.3,38.1,1.76,63.6,56.4,65.5,61.8,0.9,0.746
285,Agra,Uttar Pradesh,UP,2022,C,2799111,597,16.1,83.9,39.3,68.5,0.997,70944.0,8.1,39.4,13.9,99492.0,5705.0,60.3,45.2,166.0,68.6,66.1,0.94,0.59,60,77.2,31.1,269.6,223.3,0.828,70.0,96.3,76.7,25.7,5.6,15.9,36.0,3.15,0.933,315.36,215.91,0.685,54.1,57.2,85.8,65277.0,46.6,66.2,0.8,306.35,168.41,0.55,0.75,71.2,0.0298,74.4,35.3,58.9,496.65,270.8,0.545,56.3,44.5,0.77,21.7,592.0,156.68,174.2,62.6,39.6,50.0,38.0,48.2,2.1,60.3,55.7,58.3,58.1,0.9,0.652
286,Agra,Uttar Pradesh,UP,2023,C,2820759,1235,19.8,80.2,34.3,65.3,0.911,76484.0,9.3,35.8,9.8,109533.0,5896.0,64.6,50.7,150.0,81.0,65.0,0.68,0.59,51,79.8,34.0,302.06,285.95,0.947,68.2,98.2,71.2,30.1,7.8,14.2,39.0,3.5,0.949,360.93,223.0,0.618,55.0,63.3,79.7,64096.0,52.4,43.3,0.36,338.78,236.54,0.698,0.87,83.8,0.0299,72.0,39.3,54.5,556.55,317.14,0.57,52.9,50.2,0.46,18.2,612.0,159.4,178.87,50.9,37.9,51.0,42.2,45.5,2.62,64.9,52.8,55.5,57.7,0.9,0.708
287,Agra,Uttar Pradesh,UP,2024,C,2855056,746,20.1,79.9,26.7,64.2,0.936,83224.0,3.4,36.9,13.0,115305.0,5958.0,57.8,47.3,140.0,72.1,67.7,1.16,0.38,87,80.8,33.4,297.71,166.49,0.559,69.3,94.2,76.6,36.4,5.6,17.5,35.0,3.27,0.92,363.58,323.81,0.891,45.1,60.7,80.2,72644.0,34.9,39.5,0.27,344.23,208.46,0.606,0.89,76.2,0.0303,77.2,41.9,60.5,606.19,505.62,0.834,60.9,56.2,0.36,20.8,614.0,171.96,192.4,76.8,43.1,43.5,44.7,53.7,2.97,59.2,55.8,52.2,55.7,0.9,0.722
288,Bareilly,Uttar Pradesh,UP,2018,C,2428528,543,16.8,83.2,28.8,56.7,0.898,54697.0,6.1,43.4,13.5,86054.0,4765.0,87.3,53.5,190.0,64.9,64.5,0.96,0.24,38,74.7,31.2,202.68,137.53,0.679,63.1,97.3,66.4,25.5,7.1,14.5,37.0,2.62,0.874,251.45,189.94,0.755,51.9,48.7,81.9,57259.0,58.6,60.4,0.47,244.58,179.33,0.733,0.58,61.7,0.014,67.9,13.2,39.3,352.68,214.37,0.608,41.0,33.5,0.54,4.1,509.0,117.48,129.76,41.9,18.7,51.6,21.1,32.8,2.06,65.9,60.8,75.3,67.3,0.9,0.694
289,Bareilly,Uttar Pradesh,UP,2019,C,2446794,1594,18.1,81.9,31.0,67.7,1.003,56999.0,5.4,42.8,14.0,89115.0,5080.0,86.9,51.9,194.0,79.6,66.1,0.48,0.3,36,68.8,37.5,201.08,128.27,0.638,65.0,95.4,71.3,23.4,6.3,15.4,40.0,2.87,0.935,260.34,161.1,0.619,59.3,48.8,78.5,55939.0,52.8,56.9,0.9,254.32,159.52,0.627,0.57,83.2,0.026,64.5,12.3,43.5,357.78,228.34,0.638,43.5,39.4,0.87,14.5,516.0,126.95,142.64,27.9,28.1,34.4,24.6,28.4,1.32,71.1,57.2,72.2,66.8,0.9,0.631
290,Bareilly,Uttar Pradesh,UP,2020,C,2478329,670,16.1,83.9,21.7,60.8,0.886,61601.0,5.0,36.5,6.1,95312.0,5190.0,74.3,52.4,181.0,66.9,66.6,0.6,0.26,79,70.1,32.1,225.04,164.22,0.73,67.4,96.0,73.4,29.5,6.5,15.5,39.0,3.01,0.945,283.71,185.18,0.653,44.5,45.7,72.9,57193.0,51.3,61.3,0.77,266.04,173.39,0.652,0.62,79.5,0.0268,71.5,22.1,48.9,386.61,280.72,0.726,46.5,40.3,0.68,11.1,526.0,128.28,140.33,39.8,37.2,33.1,30.7,35.5,1.7,67.4,54.5,65.1,62.3,0.9,0.69
291,Bareilly,Uttar Pradesh,UP,2021,C,2502553,1980,15.8,84.2,22.1,68.7,0.919,63097.0,7.4,41.2,11.1,95654.0,5419.0,82.9,52.3,181.0,81.0,67.4,0.92,0.39,76,77.7,28.9,253.27,157.83,0.623,67.3,98.5,70.3,28.4,5.6,15.5,37.0,3.16,0.916,304.94,280.04,0.918,46.4,58.1,70.8,58961.0,34.2,66.6,0.91,278.85,156.56,0.561,0.58,67.7,0.0234,69.3,30.6,48.6,452.74,345.3,0.763,50.4,46.9,0.79,13.8,557.0,146.45,152.4,58.2,31.6,32.0,29.1,39.0,2.06,61.3,56.7,66.9,61.6,0.9,0.716
292,Bareilly,Uttar Pradesh,UP,2022,C,2534313,936,20.0,80.0,34.7,68.2,0.951,66771.0,7.7,39.6,5.8,99429.0,5451.0,75.6,52.3,173.0,83.3,64.5,1.16,0.53,54,80.7,30.5,268.35,242.13,0.902,69.2,96.5,70.2,30.1,6.1,18.2,40.0,3.81,0.903,318.65,286.89,0.9,59.6,50.1,72.3,61259.0,55.1,54.2,0.94,297.69,186.39,0.626,0.74,83.2,0.0327,74.8,33.3,55.3,485.87,338.28,0.696,50.2,43.7,0.3,19.7,571.0,146.93,165.32,56.4,32.1,29.0,39.1,40.5,2.38,62.1,56.5,57.1,58.6,0.9,0.781
293,Bareilly,Uttar Pradesh,UP,2023,C,2591553,1048,20.0,80.0,18.3,58.1,0.95,71808.0,5.4,31.7,13.1,108853.0,5707.0,43.9,51.5,165.0,70.4,67.3,1.12,0.55,68,76.8,27.6,288.16,228.03,0.791,67.8,99.9,79.1,35.9,7.9,19.3,36.0,3.84,0.959,322.53,203.68,0.632,63.1,54.2,85.9,63598.0,30.8,48.6,0.42,319.94,228.73,0.715,0.61,54.8,0.0238,73.1,42.9,56.7,486.08,337.21,0.694,50.9,46.3,0.44,23.4,624.0,163.16,177.54,66.5,45.1,43.0,33.2,48.1,2.14,59.9,56.1,62.2,59.4,0.9,0.708
294,Bareilly,Uttar Pradesh,UP,2024,C,2607567,839,21.1,78.9,39.8,58.5,0.894,77765.0,9.7,38.7,11.1,116657.0,6078.0,94.8,49.8,162.0,65.9,65.6,1.05,0.49,99,75.0,28.9,303.17,178.26,0.588,69.1,96.1,77.2,28.8,7.5,14.3,40.0,3.57,0.935,339.39,204.04,0.601,53.8,52.7,79.3,70214.0,41.0,38.0,0.79,342.73,184.45,0.538,0.68,92.2,0.0188,79.9,41.0,64.7,536.67,469.82,0.875,55.2,54.5,0.35,20.9,643.0,168.94,201.44,59.3,41.9,26.2,45.2,44.8,2.33,61.9,52.8,49.4,54.7,0.9,0.651
295,Gorakhpur,Uttar Pradesh,UP,2018,C,2617561,801,14.1,85.9,28.1,62.8,0.931,57133.0,6.5,37.0,6.9,80679.0,4743.0,84.9,57.9,191.0,91.7,65.0,0.97,0.38,76,65.9,32.8,195.23,163.3,0.836,64.4,96.3,68.4,28.2,6.5,15.4,39.0,2.91,0.891,262.06,165.36,0.631,52.0,55.4,68.1,57433.0,69.5,28.5,0.45,252.93,201.09,0.795,0.57,69.0,0.0212,62.7,13.3,42.1,362.08,309.9,0.856,47.0,32.0,0.56,8.0,487.0,126.57,127.39,30.3,24.4,34.0,21.2,27.3,1.8,71.4,58.7,76.0,68.7,0.9,0.78
296,Gorakhpur,Uttar Pradesh,UP,2019,C,2652495,906,13.0,87.0,38.3,66.4,0.941,58876.0,4.0,37.8,7.3,88247.0,5132.0,74.5,57.2,197.0,79.5,66.7,0.75,0.46,46,67.8,37.1,221.61,200.7,0.906,67.6,90.9,71.0,24.9,8.2,19.8,38.0,3.16,0.921,264.09,227.25,0.861,56.8,58.7,73.4,54959.0,50.3,29.4,0.93,258.41,203.2,0.786,0.59,58.1,0.0093,67.7,16.9,41.3,403.96,251.12,0.622,46.5,38.4,0.36,14.0,516.0,125.11,139.97,28.9,28.1,21.2,21.9,25.4,1.52,72.2,59.8,74.6,68.9,0.9,0.794
297,Gorakhpur,Uttar Pradesh,UP,2020,C,2679124,905,17.8,82.2,18.3,59.3,0.982,61841.0,9.8,34.3,12.5,91579.0,5227.0,49.2,47.4,175.0,59.3,64.8,0.83,0.41,84,74.6,34.5,232.99,172.3,0.74,66.3,97.7,69.3,22.5,8.0,14.5,42.0,3.56,0.891,279.28,211.82,0.758,56.6,49.4,80.5,60053.0,43.0,28.0,0.78,275.3,224.95,0.817,0.6,69.0,0.0275,71.2,20.7,44.1,430.62,289.91,0.673,45.9,45.0,0.42,9.2,525.0,138.56,153.92,46.8,24.5,21.1,26.9,31.1,2.05,65.2,57.0,69.0,63.7,0.9,0.747
298,Gorakhpur,Uttar Pradesh,UP,2021,C,2695625,1257,16.4,83.6,32.6,56.7,1.0,66127.0,11.0,34.3,11.9,95089.0,5264.0,92.5,53.6,173.0,79.4,66.1,1.08,0.35,67,74.4,31.7,261.37,161.09,0.616,66.0,96.1,74.6,25.5,6.6,20.0,37.0,3.47,0.938,304.4,273.96,0.9,58.8,53.8,79.1,63059.0,53.7,63.1,0.5,291.08,169.19,0.581,0.52,46.4,0.0294,72.1,29.6,51.6,468.42,324.2,0.692,54.7,42.6,0.86,17.1,554.0,146.2,162.61,52.5,30.7,51.5,25.0,40.0,1.73,64.7,60.5,70.0,65.1,0.9,0.697
299,Gorakhpur,Uttar Pradesh,UP,2022,C,2718490,827,17.1,82.9,18.2,68.5,0.965,72894.0,8.4,35.4,9.6,103538.0,5770.0,55.2,52.1,181.0,76.5,67.9,0.86,0.58,82,71.4,35.5,268.71,197.27,0.734,68.5,93.2,73.7,33.1,4.8,14.0,35.0,3.32,0.946,331.75,299.39,0.902,56.0,52.1,85.8,66114.0,53.0,56.8,0.9,315.88,202.16,0.64,0.76,47.8,0.0217,72.4,30.7,49.2,470.9,358.76,0.762,56.0,51.9,0.51,18.8,600.0,150.07,177.2,48.1,42.0,42.0,29.9,40.8,2.47,66.7,53.4,67.1,62.4,0.9,0.76
300,Gorakhpur,Uttar Pradesh,UP,2023,C,2785313,2373,21.2,78.8,35.7,56.9,0.897,73514.0,5.7,36.1,9.8,105215.0,5984.0,62.1,42.2,154.0,59.6,66.1,0.83,0.36,92,82.5,30.1,284.56,226.85,0.797,69.9,95.6,79.0,31.6,6.2,16.5,41.0,3.79,0.912,338.84,254.32,0.751,49.8,60.7,85.2,68464.0,69.6,40.9,0.86,333.09,212.39,0.638,0.81,52.2,0.0318,75.2,37.9,59.1,535.41,312.57,0.584,50.3,49.3,0.64,23.5,624.0,163.81,190.27,71.1,42.9,46.2,36.5,50.4,2.27,57.0,53.8,60.3,57.0,0.9,0.692
301,Gorakhpur,Uttar Pradesh,UP,2024,C,2801031,712,18.0,82.0,25.5,65.0,0.89,81161.0,9.7,34.2,9.0,115731.0,6174.0,57.3,43.3,157.0,61.7,65.4,0.91,0.62,85,83.9,32.9,321.74,204.78,0.636,70.9,93.2,77.7,31.9,5.5,17.7,40.0,3.12,0.955,360.21,264.03,0.733,59.8,56.0,88.1,67363.0,56.5,57.9,0.43,337.64,275.93,0.817,0.86,63.8,0.0287,74.4,43.1,60.9,546.56,457.65,0.837,59.2,57.4,0.72,26.5,635.0,174.63,208.02,67.5,46.0,59.9,41.2,54.0,2.97,58.6,52.7,56.1,55.8,0.9,0.756
302,Jhansi,Uttar Pradesh,UP,2018,C,2529337,658,17.4,82.6,35.3,62.6,0.957,57342.0,3.7,41.7,7.6,84941.0,4831.0,49.2,52.1,204.0,65.2,64.1,0.92,0.27,59,74.4,32.8,200.32,158.77,0.793,66.0,97.2,74.2,27.8,6.9,14.2,39.0,2.64,0.913,256.46,157.49,0.614,61.7,46.0,73.9,55924.0,47.2,42.7,0.3,250.67,198.19,0.791,0.66,58.6,0.0145,66.2,14.4,37.7,352.36,288.36,0.818,46.1,31.1,0.68,5.5,500.0,121.31,136.04,36.7,33.3,35.0,21.5,31.7,1.69,66.6,56.1,75.9,66.2,0.9,0.754
303,Jhansi,Uttar Pradesh,UP,2019,C,2581999,1308,14.2,85.8,37.1,57.5,0.928,57937.0,9.2,38.9,8.2,87220.0,5097.0,73.2,55.5,204.0,86.6,64.6,1.04,0.21,53,75.5,32.5,211.82,142.14,0.671,66.2,94.0,73.3,30.1,8.4,15.1,42.0,2.86,0.887,259.59,202.55,0.78,47.0,45.7,72.8,55951.0,54.2,58.7,0.78,260.26,154.39,0.593,0.72,41.9,0.0256,65.2,20.5,41.9,380.55,297.91,0.783,47.9,36.2,0.63,12.3,506.0,123.27,139.7,38.5,31.6,32.6,21.5,31.3,2.02,66.7,56.0,76.6,66.4,0.9,0.707
304,Jhansi,Uttar Pradesh,UP,2020,C,2595690,722,14.9,85.1,27.0,58.2,0.947,61147.0,3.2,33.9,13.6,89960.0,5257.0,44.1,47.8,184.0,66.2,67.4,1.09,0.46,71,72.5,32.4,242.28,191.68,0.791,66.9,92.9,67.5,31.9,6.6,16.5,37.0,3.54,0.888,292.09,188.37,0.645,62.1,56.7,71.6,59880.0,42.5,34.1,0.85,276.41,180.07,0.651,0.52,60.2,0.0274,68.2,26.5,51.5,398.78,227.67,0.571,52.6,39.9,0.3,11.2,544.0,139.24,144.6,58.6,28.0,20.1,25.6,35.0,2.04,62.4,58.0,70.0,63.5,0.9,0.664
305,Jhansi,Uttar Pradesh,UP,2021,C,2625711,561,18.9,81.1,30.6,65.9,0.935,67373.0,6.0,35.0,11.6,96616.0,5555.0,61.0,54.3,189.0,70.4,67.1,0.83,0.54,62,76.9,32.6,241.39,152.01,0.63,67.1,97.5,74.1,30.5,6.2,16.2,36.0,3.62,0.953,299.32,180.64,0.604,47.5,56.9,79.8,63648.0,40.2,58.5,0.73,288.35,203.94,0.707,0.55,64.9,0.0296,70.5,31.4,51.4,432.78,316.99,0.732,51.1,43.0,0.37,14.8,548.0,139.51,159.26,47.9,38.3,40.8,29.1,39.4,1.82,64.8,55.8,66.3,62.3,0.9,0.668
306,Jhansi,Uttar Pradesh,UP,2022,C,2667656,569,17.5,82.5,34.4,63.1,0.974,69312.0,10.5,37.1,12.5,101000.0,5481.0,80.4,43.5,167.0,55.6,66.7,1.21,0.43,90,76.1,32.2,276.94,250.9,0.906,69.3,94.4,74.5,27.0,6.5,15.7,40.0,3.8,0.927,307.32,269.14,0.876,47.3,58.0,71.4,63696.0,69.4,33.0,0.55,302.38,255.19,0.844,0.81,56.7,0.0156,73.8,32.4,55.7,459.7,254.38,0.553,54.9,44.1,0.81,14.5,575.0,158.88,170.71,69.9,37.4,37.8,34.8,46.6,2.7,59.1,54.4,62.3,58.6,0.9,0.795
307,Jhansi,Uttar Pradesh,UP,2023,C,2721219,1736,19.7,80.3,33.7,60.6,0.993,75006.0,6.1,36.6,10.2,104339.0,5806.0,60.6,45.8,168.0,63.8,68.3,0.85,0.44,90,78.0,31.9,271.41,192.55,0.709,68.1,100.5,73.1,34.8,7.1,14.0,38.0,3.84,0.963,329.63,233.6,0.709,50.2,50.2,81.6,69290.0,45.3,59.6,0.69,319.26,176.75,0.554,0.8,86.0,0.0297,72.1,37.2,53.2,524.51,420.97,0.803,51.1,53.4,0.63,22.0,626.0,156.56,191.26,67.0,43.5,41.4,40.5,49.4,2.27,59.5,51.5,56.6,55.9,0.9,0.694
308,Jhansi,Uttar Pradesh,UP,2024,C,2722230,1110,21.9,78.1,37.8,63.4,0.965,80003.0,9.7,31.4,12.3,112399.0,6056.0,65.4,45.2,165.0,64.2,68.6,0.83,0.57,94,80.8,31.7,305.96,273.64,0.894,71.1,94.0,79.5,31.3,5.1,17.7,37.0,3.91,0.934,344.91,261.63,0.759,45.2,63.1,77.4,69200.0,33.5,42.5,0.8,329.16,245.53,0.746,0.91,79.6,0.0342,74.7,43.5,64.9,574.61,434.3,0.756,58.6,52.1,0.33,25.3,639.0,171.3,204.62,71.3,45.6,30.5,46.2,50.4,2.31,58.0,54.6,51.2,54.6,0.9,0.789
309,Kanpur,Uttar Pradesh,UP,2018,C,2512404,6460,45.5,54.5,27.8,62.5,0.991,78651.0,5.6,37.4,7.4,84030.0,4870.0,95.2,50.7,207.0,77.2,64.2,1.14,0.58,88,73.5,35.2,204.18,184.44,0.903,73.0,92.5,72.5,22.2,7.6,20.9,41.0,2.9,0.883,247.54,171.03,0.691,48.5,53.9,71.0,54748.0,45.4,64.3,0.52,241.94,129.23,0.534,0.87,67.0,0.0284,64.6,20.5,40.2,350.76,196.36,0.56,41.0,31.2,0.36,8.9,491.0,117.75,125.9,39.7,30.5,42.4,28.8,35.2,1.68,66.6,58.3,70.6,65.2,0.9,0.672
310,Kanpur,Uttar Pradesh,UP,2019,C,2560419,7184,44.2,55.8,24.5,58.0,0.937,79403.0,8.4,39.4,13.1,85832.0,5083.0,112.5,49.6,189.0,62.9,64.3,0.95,0.65,55,76.0,31.3,224.52,144.2,0.642,74.9,93.2,67.4,29.8,6.9,18.7,40.0,3.07,0.908,270.38,169.82,0.628,58.1,57.8,68.9,55145.0,58.7,43.5,0.53,255.24,176.77,0.693,0.77,62.9,0.0373,65.5,30.8,48.4,385.71,322.66,0.837,46.1,40.7,0.32,7.5,511.0,126.35,144.07,46.3,36.7,37.6,30.6,38.2,2.05,63.9,53.3,67.6,61.6,0.9,0.7
311,Kanpur,Uttar Pradesh,UP,2020,C,2559738,8636,47.9,52.1,30.5,60.2,0.951,85844.0,3.7,43.3,6.1,89442.0,5310.0,83.1,53.2,179.0,72.2,64.6,1.05,0.63,79,73.1,37.1,218.86,164.42,0.751,74.9,98.4,67.5,28.1,8.8,14.9,41.0,2.72,0.93,291.13,235.9,0.81,53.2,45.7,83.7,59311.0,31.2,54.6,0.59,267.72,155.66,0.581,0.79,68.8,0.0364,69.0,40.2,50.6,413.66,208.94,0.505,51.0,40.2,0.64,14.2,536.0,139.49,143.55,40.5,39.9,34.8,36.2,38.1,1.8,68.9,49.7,61.5,60.0,0.9,0.662
312,Kanpur,Uttar Pradesh,UP,2021,C,2607357,25736,49.9,50.1,19.6,57.1,0.922,91168.0,4.7,38.5,9.0,93617.0,5341.0,113.6,51.9,183.0,76.8,65.1,0.95,0.62,89,79.3,32.9,233.39,141.44,0.606,74.7,96.1,68.8,33.0,6.5,19.7,40.0,3.56,0.93,301.29,242.28,0.804,56.7,55.4,85.8,63305.0,61.1,62.9,0.4,280.17,191.49,0.683,0.96,81.8,0.0349,71.4,43.3,45.9,446.74,371.34,0.831,47.6,44.9,0.66,12.8,550.0,148.58,157.74,49.2,40.8,62.7,42.8,48.2,2.24,64.0,52.6,56.0,57.5,0.9,0.731
313,Kanpur,Uttar Pradesh,UP,2022,C,2615290,17274,49.2,50.8,31.0,64.6,0.893,99676.0,6.1,34.9,9.2,101205.0,5738.0,120.8,46.4,179.0,70.2,67.9,1.09,0.74,51,79.2,28.2,264.31,181.23,0.686,75.5,97.2,77.5,30.9,8.1,14.0,39.0,3.35,0.903,317.59,257.79,0.812,55.6,59.8,80.1,61555.0,34.7,52.9,0.44,294.07,195.04,0.663,1.02,60.8,0.0424,73.9,47.3,56.5,484.08,365.47,0.755,53.5,42.1,0.72,17.0,600.0,155.53,172.09,71.8,48.9,45.2,43.8,53.8,2.74,56.9,49.9,55.0,53.9,0.9,0.729
314,Kanpur,Uttar Pradesh,UP,2023,C,2647991,16435,48.0,52.0,28.0,60.3,0.952,101147.0,10.8,32.1,13.4,110755.0,5849.0,108.5,46.1,164.0,61.6,65.7,1.34,0.75,75,75.4,30.4,269.3,153.74,0.571,76.0,93.1,71.0,34.1,4.6,16.6,37.0,3.87,0.939,329.91,252.6,0.766,51.1,58.5,73.8,70242.0,47.0,43.9,0.75,316.04,258.1,0.817,1.03,79.9,0.0321,77.1,57.4,54.6,496.87,311.3,0.627,59.8,47.6,0.57,16.7,605.0,161.69,190.81,68.1,47.5,32.0,51.0,51.5,2.19,59.8,50.1,47.2,52.4,0.9,0.695
315,Kanpur,Uttar Pradesh,UP,2024,C,2694017,7792,50.1,49.9,17.9,60.9,0.963,112370.0,9.9,32.5,7.0,109877.0,6227.0,116.2,47.8,149.0,67.0,66.7,1.19,0.78,38,75.3,33.9,308.22,221.66,0.719,77.9,96.0,78.4,35.0,7.1,16.5,36.0,3.44,0.946,350.43,294.91,0.842,49.8,53.2,79.4,72932.0,39.0,55.5,0.55,323.99,222.06,0.685,1.14,72.1,0.0494,75.7,56.9,65.4,549.58,401.5,0.731,59.9,51.2,0.73,20.1,625.0,165.57,201.4,66.7,57.0,40.7,53.2,55.7,3.1,62.2,48.8,46.0,52.3,0.9,0.744
316,Lucknow,Uttar Pradesh,UP,2018,C,2461547,6798,44.0,56.0,30.5,66.0,0.927,73666.0,3.6,40.1,13.7,85298.0,4676.0,76.4,57.7,210.0,83.5,65.6,0.76,0.7,80,67.6,36.7,191.42,108.37,0.566,71.8,91.4,68.4,24.2,8.0,17.8,39.0,2.53,0.906,244.25,169.89,0.696,62.3,53.9,80.7,54972.0,35.2,52.8,0.39,245.76,128.95,0.525,0.94,45.7,0.0381,67.2,24.6,42.4,348.94,286.56,0.821,44.3,37.9,0.58,11.5,500.0,118.46,132.39,22.4,30.7,43.4,28.4,30.2,1.34,73.0,56.2,71.2,66.8,0.9,0.652
317,Lucknow,Uttar Pradesh,UP,2019,C,2483464,9324,43.9,56.1,27.8,67.9,0.971,81913.0,3.3,38.9,10.8,90529.0,4857.0,116.1,53.8,183.0,71.4,64.4,1.11,0.5,37,74.6,31.4,205.21,150.08,0.731,73.9,96.6,70.5,29.1,8.2,14.4,38.0,3.04,0.902,266.16,209.16,0.786,52.5,46.2,71.6,57632.0,46.9,46.6,0.37,262.64,216.41,0.824,0.81,63.6,0.0415,66.0,32.0,39.4,376.35,201.67,0.536,51.6,40.2,0.77,12.1,523.0,125.44,142.66,45.6,39.8,33.5,30.3,37.9,2.32,65.6,52.0,68.4,62.0,0.9,0.719
318,Lucknow,Uttar Pradesh,UP,2020,C,2520021,10091,49.2,50.8,30.4,62.6,0.935,83750.0,3.0,35.8,9.6,91721.0,5176.0,123.8,50.2,183.0,62.9,63.8,1.31,0.68,82,69.5,34.2,220.03,141.09,0.641,72.6,92.0,70.1,23.6,9.3,15.4,37.0,2.9,0.921,267.09,233.97,0.876,63.6,48.9,76.2,56645.0,55.6,43.6,0.44,265.84,198.99,0.749,0.89,51.1,0.0378,69.4,40.6,43.2,413.69,318.29,0.769,45.2,42.9,0.56,16.6,529.0,135.03,145.63,44.9,35.4,38.6,33.5,38.4,1.87,67.0,54.3,65.2,62.2,0.9,0.759
